# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 2.142099681541736,2.701797127897644,3.3070735932150153,5.002743773946135,137.4173422181662,-1.1211185551492946,0.3754377385039971,2.663557488878688,-69.98401139264227,-483.471538764195
 2.144896155892864,2.7110843968681015,3.321063526547549,5.002703967905169,137.21787689238835,-0.6122351039129512,0.38085159520595546,2.6256946605651574,-71.32742901696723,-480.3969054044755
 2.1476896547185023,2.720400822888143,3.3350384594893225,5.002662901990213,137.01489941375775,-0.10335165267660784,0.38616823132037753,2.5895449674376967,-72.6606636694178,-477.26336600338317
 2.150480228390718,2.729746450323261,3.3489986407339054,5.002620566365183,136.8084427790979,0.40553179855973553,0.3913881529688781,2.555008352742646,-73.98358148198159,-474.0666142361478
 2.1532679285552194,2.7391213307721816,3.3629443253258913,5.002576951986955,136.5985400030921,0.9144152497960789,0.3965117963770417,2.521993063351647,-75.29603745721963,-470.802416971088
 2.1560528081375203,2.7485255231690893,3.37687577469252,5.002532050279325,136.38522414305362,1.4232987010324223,0.40153953078671895,2.4904148242658537,-76.59787568345091,-467.46661310062746
 2.158834921348395,2.757959093883832,3.3907932566757584,5.002485854579056,136.16852832304244,1.9321821522687657,0.40647166112390093,2.460196111175336,-77.88892959645507,-464.0551318895593
 2.161614323688645,2.767422116820084,3.404697045553145,5.0024383573543965,135.94848575737475,2.441065603505109,0.41130843065445816,2.4312655065417417,-79.16902223227537,-460.5639915037301
 2.1643910719531707,2.776914673511434,3.4185874220653862,5.002389553888331,135.72512977349652,2.9499490547414524,0.4160500238223865,2.403557127127829,-80.43796649905192,-456.989307596911
 2.16716859647864,2.7864368532153603,3.428297254123256,3.4958582611359805,135.49849383421324,3.458832505977796,0.42069656886326817,2.377010116108204,-81.59637735152339,-417.0659311372714
 2.1699582125550245,2.795988753005063,3.424091175328549,-1.5077626022855604,135.26861155925215,3.967715957214139,0.4252481406326182,2.3515681891338907,-82.40642033402393,-290.3779446060558
 2.172768026239103,2.8055704778591233,3.4100926009273507,-4.982029406618666,135.0355167462019,4.4765994084504825,0.42970476299789423,2.3271792312083366,-82.95739122172112,-196.08805054200602
 2.1755983220595385,2.8151821407489335,3.3959923271663266,-4.9819081310214415,134.79924339071425,4.985482859686826,0.4340664122136039,2.303794930596704,-83.48009200370026,-184.68061826085042
 2.178449393558906,2.8248238627238798,3.3817889088664908,-4.9817825694609725,134.55982570599966,5.494366310923169,0.43833301886250053,2.281370458002588,-83.97463366587152,-173.45817608606873
 2.181321543598284,2.8344957729942286,3.367480855019718,-4.9816526471828,134.3172981416991,6.003249762159513,0.4425044712058309,2.259864171033088,-84.44111936195819,-162.4168966422549
 2.184215084674577,2.8441980090116696,3.3530666272308927,-4.981518288065985,134.07169540193746,6.512133213395856,0.44658061749147854,2.2392373534193557,-84.87964514271495,-151.55332832479027
 2.1871303392513024,2.8539307165474863,3.3385446380979706,-4.981379413263715,133.82305246268643,7.021016664632199,0.45056126904591687,2.219453975965452,-85.29030062627169,-140.86436458596592
 2.190067455887904,2.8636940497683083,3.3241217250804134,-4.91056869782538,133.57140458835875,7.529900115868543,0.4544462028111426,2.2004804833094336,-85.6785430962248,-132.18490035940704
 2.1930263012914297,2.8734881713093867,3.310116009916356,-4.733506910285896,133.3167873476184,8.038783567104886,0.45823516403390446,2.182285600251339,-86.05290443256753,-126.52277672116077
 2.1960066419605266,2.8833132523453773,3.2966301932750848,-4.52492454339377,133.05923662847297,8.54766701834123,0.46192786924551266,2.164840154878173,-86.41653681270445,-122.01034059878292
 2.1990082476959345,2.89316947265856,3.283649213791102,-4.3246783982502945,132.79878865244274,9.056550469577573,0.46552400887640155,2.1481169197129506,-86.76954903101395,-117.60779043871729
 2.2020308914005264,2.9030570207044706,3.271158962893798,-4.132227320848128,132.5354799880618,9.565433920813916,0.4690232500335551,2.1320904665780587,-87.11204168089685,-113.30897166695311
 2.205074348890326,2.9129760936748856,3.2591462189497413,-3.9470713766555616,132.26934756341976,10.07431737205026,0.4724252393307541,2.116737034237666,-87.44410774062865,-109.10816426539083
 2.208138398715742,2.922926897558126,3.247598586909211,-3.7687481269866887,132.00042867795054,10.583200823286603,0.4757296055861506,2.102034408322962,-87.76583306137779,-105.00002907278056
 2.2112228219924046,2.932909647196631,3.2365044428360377,-3.596829318827422,131.72876101331428,11.092084274522946,0.4789359626320973,2.0879618112289613,-88.07729687808371,-100.97959610879336
